tile_index,jis_code,unicode,character,file_offset
3712,0x577A,U+6081,悁,0x56EC4
3713,0x577B,U+608D,悍,0x56F04
3714,0x577C,U+60E7,惧,0x56F44
3715,0x577D,U+6083,悃,0x56F84
3716,0x577E,U+609A,悚,0x56FC4
3717,0x5821,U+6084,悄,0x57004
3718,0x5822,U+609B,悛,0x57044
3719,0x5823,U+6096,悖,0x57084
3720,0x5824,U+6097,悗,0x570C4
3721,0x5825,U+6092,悒,0x57104
3722,0x5826,U+60A7,悧,0x57144
3723,0x5827,U+608B,悋,0x57184
3724,0x5828,U+60E1,惡,0x571C4
3725,0x5829,U+60B8,悸,0x57204
3726,0x582A,U+60E0,惠,0x57244
3727,0x582B,U+60D3,惓,0x57284
3728,0x582C,U+60B4,悴,0x572C4
3729,0x582D,U+5FF0,忰,0x57304
3730,0x582E,U+60BD,悽,0x57344
3731,0x582F,U+60C6,惆,0x57384
3732,0x5830,U+60B5,悵,0x573C4
3733,0x5831,U+60D8,惘,0x57404
3734,0x5832,U+614D,慍,0x57444
3735,0x5833,U+6115,愕,0x57484
3736,0x5834,U+6106,愆,0x574C4
3737,0x5835,U+60F6,惶,0x57504
3738,0x5836,U+60F7,惷,0x57544
3739,0x5837,U+6100,愀,0x57584
3740,0x5838,U+60F4,惴,0x575C4
3741,0x5839,U+60FA,惺,0x57604
3742,0x583A,U+6103,愃,0x57644
3743,0x583B,U+6121,愡,0x57684
3744,0x583C,U+60FB,惻,0x576C4
3745,0x583D,U+60F1,惱,0x57704
3746,0x583E,U+610D,愍,0x57744
3747,0x583F,U+610E,愎,0x57784
3748,0x5840,U+6147,慇,0x577C4
3749,0x5841,U+613E,愾,0x57804
3750,0x5842,U+6128,愨,0x57844
3751,0x5843,U+6127,愧,0x57884
3752,0x5844,U+614A,慊,0x578C4
3753,0x5845,U+613F,愿,0x57904
3754,0x5846,U+613C,愼,0x57944
3755,0x5847,U+612C,愬,0x57984
3756,0x5848,U+6134,愴,0x579C4
3757,0x5849,U+613D,愽,0x57A04
3758,0x584A,U+6142,慂,0x57A44
3759,0x584B,U+6144,慄,0x57A84
3760,0x584C,U+6173,慳,0x57AC4
3761,0x584D,U+6177,慷,0x57B04
3762,0x584E,U+6158,慘,0x57B44
3763,0x584F,U+6159,慙,0x57B84
3764,0x5850,U+615A,慚,0x57BC4
3765,0x5851,U+616B,慫,0x57C04
3766,0x5852,U+6174,慴,0x57C44
3767,0x5853,U+616F,慯,0x57C84
3768,0x5854,U+6165,慥,0x57CC4
3769,0x5855,U+6171,慱,0x57D04
3770,0x5856,U+615F,慟,0x57D44
3771,0x5857,U+615D,慝,0x57D84
3772,0x5858,U+6153,慓,0x57DC4
3773,0x5859,U+6175,慵,0x57E04
3774,0x585A,U+6199,憙,0x57E44
3775,0x585B,U+6196,憖,0x57E84
3776,0x585C,U+6187,憇,0x57EC4
3777,0x585D,U+61AC,憬,0x57F04
3778,0x585E,U+6194,憔,0x57F44
3779,0x585F,U+619A,憚,0x57F84
3780,0x5860,U+618A,憊,0x57FC4
3781,0x5861,U+6191,憑,0x58004
3782,0x5862,U+61AB,憫,0x58044
3783,0x5863,U+61AE,憮,0x58084
3784,0x5864,U+61CC,懌,0x580C4
3785,0x5865,U+61CA,懊,0x58104
3786,0x5866,U+61C9,應,0x58144
3787,0x5867,U+61F7,懷,0x58184
3788,0x5868,U+61C8,懈,0x581C4
3789,0x5869,U+61C3,懃,0x58204
3790,0x586A,U+61C6,懆,0x58244
3791,0x586B,U+61BA,憺,0x58284
3792,0x586C,U+61CB,懋,0x582C4
3793,0x586D,U+7F79,罹,0x58304
3794,0x586E,U+61CD,懍,0x58344
3795,0x586F,U+61E6,懦,0x58384
3796,0x5870,U+61E3,懣,0x583C4
3797,0x5871,U+61F6,懶,0x58404
3798,0x5872,U+61FA,懺,0x58444
3799,0x5873,U+61F4,懴,0x58484
3800,0x5874,U+61FF,懿,0x584C4
3801,0x5875,U+61FD,懽,0x58504
3802,0x5876,U+61FC,懼,0x58544
3803,0x5877,U+61FE,懾,0x58584
3804,0x5878,U+6200,戀,0x585C4
3805,0x5879,U+6208,戈,0x58604
3806,0x587A,U+6209,戉,0x58644
3807,0x587B,U+620D,戍,0x58684
3808,0x587C,U+620C,戌,0x586C4
3809,0x587D,U+6214,戔,0x58704
3810,0x587E,U+621B,戛,0x58744
3811,0x5921,U+621E,戞,0x58784
3812,0x5922,U+6221,戡,0x587C4
3813,0x5923,U+622A,截,0x58804
3814,0x5924,U+622E,戮,0x58844
3815,0x5925,U+6230,戰,0x58884
3816,0x5926,U+6232,戲,0x588C4
3817,0x5927,U+6233,戳,0x58904
3818,0x5928,U+6241,扁,0x58944
3819,0x5929,U+624E,扎,0x58984
3820,0x592A,U+625E,扞,0x589C4
3821,0x592B,U+6263,扣,0x58A04
3822,0x592C,U+625B,扛,0x58A44
3823,0x592D,U+6260,扠,0x58A84
3824,0x592E,U+6268,扨,0x58AC4
3825,0x592F,U+627C,扼,0x58B04
3826,0x5930,U+6282,抂,0x58B44
3827,0x5931,U+6289,抉,0x58B84
3828,0x5932,U+627E,找,0x58BC4
3829,0x5933,U+6292,抒,0x58C04
3830,0x5934,U+6293,抓,0x58C44
3831,0x5935,U+6296,抖,0x58C84
3832,0x5936,U+62D4,拔,0x58CC4
3833,0x5937,U+6283,抃,0x58D04
3834,0x5938,U+6294,抔,0x58D44
3835,0x5939,U+62D7,拗,0x58D84
3836,0x593A,U+62D1,拑,0x58DC4
3837,0x593B,U+62BB,抻,0x58E04
3838,0x593C,U+62CF,拏,0x58E44
3839,0x593D,U+62FF,拿,0x58E84
3840,0x593E,U+62C6,拆,0x58EC4
3841,0x593F,U+64D4,擔,0x58F04
3842,0x5940,U+62C8,拈,0x58F44
3843,0x5941,U+62DC,拜,0x58F84
3844,0x5942,U+62CC,拌,0x58FC4
3845,0x5943,U+62CA,拊,0x59004
3846,0x5944,U+62C2,拂,0x59044
3847,0x5945,U+62C7,拇,0x59084
3848,0x5946,U+629B,抛,0x590C4
3849,0x5947,U+62C9,拉,0x59104
3850,0x5948,U+630C,挌,0x59144
3851,0x5949,U+62EE,拮,0x59184
3852,0x594A,U+62F1,拱,0x591C4
3853,0x594B,U+6327,挧,0x59204
3854,0x594C,U+6302,挂,0x59244
3855,0x594D,U+6308,挈,0x59284
3856,0x594E,U+62EF,拯,0x592C4
3857,0x594F,U+62F5,拵,0x59304
3858,0x5950,U+6350,捐,0x59344
3859,0x5951,U+633E,挾,0x59384
3860,0x5952,U+634D,捍,0x593C4
3861,0x5953,U+641C,搜,0x59404
3862,0x5954,U+634F,捏,0x59444
3863,0x5955,U+6396,掖,0x59484
3864,0x5956,U+638E,掎,0x594C4
3865,0x5957,U+6380,掀,0x59504
3866,0x5958,U+63AB,掫,0x59544
3867,0x5959,U+6376,捶,0x59584
3868,0x595A,U+63A3,掣,0x595C4
3869,0x595B,U+638F,掏,0x59604
3870,0x595C,U+6389,掉,0x59644
3871,0x595D,U+639F,掟,0x59684
3872,0x595E,U+63B5,掵,0x596C4
3873,0x595F,U+636B,捫,0x59704
3874,0x5960,U+6369,捩,0x59744
3875,0x5961,U+63BE,掾,0x59784
3876,0x5962,U+63E9,揩,0x597C4
3877,0x5963,U+63C0,揀,0x59804
3878,0x5964,U+63C6,揆,0x59844
3879,0x5965,U+63E3,揣,0x59884
3880,0x5966,U+63C9,揉,0x598C4
3881,0x5967,U+63D2,插,0x59904
3882,0x5968,U+63F6,揶,0x59944
3883,0x5969,U+63C4,揄,0x59984
3884,0x596A,U+6416,搖,0x599C4
3885,0x596B,U+6434,搴,0x59A04
3886,0x596C,U+6406,搆,0x59A44
3887,0x596D,U+6413,搓,0x59A84
3888,0x596E,U+6426,搦,0x59AC4
3889,0x596F,U+6436,搶,0x59B04
3890,0x5970,U+651D,攝,0x59B44
3891,0x5971,U+6417,搗,0x59B84
3892,0x5972,U+6428,搨,0x59BC4
3893,0x5973,U+640F,搏,0x59C04
3894,0x5974,U+6467,摧,0x59C44
3895,0x5975,U+646F,摯,0x59C84
3896,0x5976,U+6476,摶,0x59CC4
3897,0x5977,U+644E,摎,0x59D04
3898,0x5978,U+652A,攪,0x59D44
3899,0x5979,U+6495,撕,0x59D84
3900,0x597A,U+6493,撓,0x59DC4
3901,0x597B,U+64A5,撥,0x59E04
3902,0x597C,U+64A9,撩,0x59E44
3903,0x597D,U+6488,撈,0x59E84
3904,0x597E,U+64BC,撼,0x59EC4
3905,0x5A21,U+64DA,據,0x59F04
3906,0x5A22,U+64D2,擒,0x59F44
3907,0x5A23,U+64C5,擅,0x59F84
3908,0x5A24,U+64C7,擇,0x59FC4
3909,0x5A25,U+64BB,撻,0x5A004
3910,0x5A26,U+64D8,擘,0x5A044
3911,0x5A27,U+64C2,擂,0x5A084
3912,0x5A28,U+64F1,擱,0x5A0C4
3913,0x5A29,U+64E7,擧,0x5A104
3914,0x5A2A,U+8209,舉,0x5A144
3915,0x5A2B,U+64E0,擠,0x5A184
3916,0x5A2C,U+64E1,擡,0x5A1C4
3917,0x5A2D,U+62AC,抬,0x5A204
3918,0x5A2E,U+64E3,擣,0x5A244
3919,0x5A2F,U+64EF,擯,0x5A284
3920,0x5A30,U+652C,攬,0x5A2C4
3921,0x5A31,U+64F6,擶,0x5A304
3922,0x5A32,U+64F4,擴,0x5A344
3923,0x5A33,U+64F2,擲,0x5A384
3924,0x5A34,U+64FA,擺,0x5A3C4
3925,0x5A35,U+6500,攀,0x5A404
3926,0x5A36,U+64FD,擽,0x5A444
3927,0x5A37,U+6518,攘,0x5A484
3928,0x5A38,U+651C,攜,0x5A4C4
3929,0x5A39,U+6505,攅,0x5A504
3930,0x5A3A,U+6524,攤,0x5A544
3931,0x5A3B,U+6523,攣,0x5A584
3932,0x5A3C,U+652B,攫,0x5A5C4
3933,0x5A3D,U+6534,攴,0x5A604
3934,0x5A3E,U+6535,攵,0x5A644
3935,0x5A3F,U+6537,攷,0x5A684
3936,0x5A40,U+6536,收,0x5A6C4
3937,0x5A41,U+6538,攸,0x5A704
3938,0x5A42,U+754B,畋,0x5A744
3939,0x5A43,U+6548,效,0x5A784
3940,0x5A44,U+6556,敖,0x5A7C4
3941,0x5A45,U+6555,敕,0x5A804
3942,0x5A46,U+654D,敍,0x5A844
3943,0x5A47,U+6558,敘,0x5A884
3944,0x5A48,U+655E,敞,0x5A8C4
3945,0x5A49,U+655D,敝,0x5A904
3946,0x5A4A,U+6572,敲,0x5A944
3947,0x5A4B,U+6578,數,0x5A984
3948,0x5A4C,U+6582,斂,0x5A9C4
3949,0x5A4D,U+6583,斃,0x5AA04
3950,0x5A4E,U+8B8A,變,0x5AA44
3951,0x5A4F,U+659B,斛,0x5AA84
3952,0x5A50,U+659F,斟,0x5AAC4
3953,0x5A51,U+65AB,斫,0x5AB04
3954,0x5A52,U+65B7,斷,0x5AB44
3955,0x5A53,U+65C3,旃,0x5AB84
3956,0x5A54,U+65C6,旆,0x5ABC4
3957,0x5A55,U+65C1,旁,0x5AC04
3958,0x5A56,U+65C4,旄,0x5AC44
3959,0x5A57,U+65CC,旌,0x5AC84
3960,0x5A58,U+65D2,旒,0x5ACC4
3961,0x5A59,U+65DB,旛,0x5AD04
3962,0x5A5A,U+65D9,旙,0x5AD44
3963,0x5A5B,U+65E0,无,0x5AD84
3964,0x5A5C,U+65E1,旡,0x5ADC4
3965,0x5A5D,U+65F1,旱,0x5AE04
3966,0x5A5E,U+6772,杲,0x5AE44
3967,0x5A5F,U+660A,昊,0x5AE84
3968,0x5A60,U+6603,昃,0x5AEC4
3969,0x5A61,U+65FB,旻,0x5AF04
3970,0x5A62,U+6773,杳,0x5AF44
3971,0x5A63,U+6635,昵,0x5AF84
3972,0x5A64,U+6636,昶,0x5AFC4
3973,0x5A65,U+6634,昴,0x5B004
3974,0x5A66,U+661C,昜,0x5B044
3975,0x5A67,U+664F,晏,0x5B084
3976,0x5A68,U+6644,晄,0x5B0C4
3977,0x5A69,U+6649,晉,0x5B104
3978,0x5A6A,U+6641,晁,0x5B144
3979,0x5A6B,U+665E,晞,0x5B184
3980,0x5A6C,U+665D,晝,0x5B1C4
3981,0x5A6D,U+6664,晤,0x5B204
3982,0x5A6E,U+6667,晧,0x5B244
3983,0x5A6F,U+6668,晨,0x5B284
3984,0x5A70,U+665F,晟,0x5B2C4
3985,0x5A71,U+6662,晢,0x5B304
3986,0x5A72,U+6670,晰,0x5B344
3987,0x5A73,U+6683,暃,0x5B384
3988,0x5A74,U+6688,暈,0x5B3C4
3989,0x5A75,U+668E,暎,0x5B404
3990,0x5A76,U+6689,暉,0x5B444
3991,0x5A77,U+6684,暄,0x5B484
3992,0x5A78,U+6698,暘,0x5B4C4
3993,0x5A79,U+669D,暝,0x5B504
3994,0x5A7A,U+66C1,曁,0x5B544
3995,0x5A7B,U+66B9,暹,0x5B584
3996,0x5A7C,U+66C9,曉,0x5B5C4
3997,0x5A7D,U+66BE,暾,0x5B604
3998,0x5A7E,U+66BC,暼,0x5B644
3999,0x5B21,U+66C4,曄,0x5B684
4000,0x5B22,U+66B8,暸,0x5B6C4
4001,0x5B23,U+66D6,曖,0x5B704
4002,0x5B24,U+66DA,曚,0x5B744
4003,0x5B25,U+66E0,曠,0x5B784
4004,0x5B26,U+663F,昿,0x5B7C4
4005,0x5B27,U+66E6,曦,0x5B804
4006,0x5B28,U+66E9,曩,0x5B844
4007,0x5B29,U+66F0,曰,0x5B884
4008,0x5B2A,U+66F5,曵,0x5B8C4
4009,0x5B2B,U+66F7,曷,0x5B904
4010,0x5B2C,U+670F,朏,0x5B944
4011,0x5B2D,U+6716,朖,0x5B984
4012,0x5B2E,U+671E,朞,0x5B9C4
4013,0x5B2F,U+6726,朦,0x5BA04
4014,0x5B30,U+6727,朧,0x5BA44
4015,0x5B31,U+9738,霸,0x5BA84
4016,0x5B32,U+672E,朮,0x5BAC4
4017,0x5B33,U+673F,朿,0x5BB04
4018,0x5B34,U+6736,朶,0x5BB44
4019,0x5B35,U+6741,杁,0x5BB84
4020,0x5B36,U+6738,朸,0x5BBC4
4021,0x5B37,U+6737,朷,0x5BC04
4022,0x5B38,U+6746,杆,0x5BC44
4023,0x5B39,U+675E,杞,0x5BC84
4024,0x5B3A,U+6760,杠,0x5BCC4
4025,0x5B3B,U+6759,杙,0x5BD04
4026,0x5B3C,U+6763,杣,0x5BD44
4027,0x5B3D,U+6764,杤,0x5BD84
4028,0x5B3E,U+6789,枉,0x5BDC4
4029,0x5B3F,U+6770,杰,0x5BE04
4030,0x5B40,U+67A9,枩,0x5BE44
4031,0x5B41,U+677C,杼,0x5BE84
4032,0x5B42,U+676A,杪,0x5BEC4
4033,0x5B43,U+678C,枌,0x5BF04
4034,0x5B44,U+678B,枋,0x5BF44
4035,0x5B45,U+67A6,枦,0x5BF84
4036,0x5B46,U+67A1,枡,0x5BFC4
4037,0x5B47,U+6785,枅,0x5C004
4038,0x5B48,U+67B7,枷,0x5C044
4039,0x5B49,U+67EF,柯,0x5C084
4040,0x5B4A,U+67B4,枴,0x5C0C4
4041,0x5B4B,U+67EC,柬,0x5C104
4042,0x5B4C,U+67B3,枳,0x5C144
4043,0x5B4D,U+67E9,柩,0x5C184
4044,0x5B4E,U+67B8,枸,0x5C1C4
4045,0x5B4F,U+67E4,柤,0x5C204
4046,0x5B50,U+67DE,柞,0x5C244
4047,0x5B51,U+67DD,柝,0x5C284
4048,0x5B52,U+67E2,柢,0x5C2C4
4049,0x5B53,U+67EE,柮,0x5C304
4050,0x5B54,U+67B9,枹,0x5C344
4051,0x5B55,U+67CE,柎,0x5C384
4052,0x5B56,U+67C6,柆,0x5C3C4
4053,0x5B57,U+67E7,柧,0x5C404
4054,0x5B58,U+6A9C,檜,0x5C444
4055,0x5B59,U+681E,栞,0x5C484
4056,0x5B5A,U+6846,框,0x5C4C4
4057,0x5B5B,U+6829,栩,0x5C504
4058,0x5B5C,U+6840,桀,0x5C544
4059,0x5B5D,U+684D,桍,0x5C584
4060,0x5B5E,U+6832,栲,0x5C5C4
4061,0x5B5F,U+684E,桎,0x5C604
4062,0x5B60,U+68B3,梳,0x5C644
4063,0x5B61,U+682B,栫,0x5C684
4064,0x5B62,U+6859,桙,0x5C6C4
4065,0x5B63,U+6863,档,0x5C704
4066,0x5B64,U+6877,桷,0x5C744
4067,0x5B65,U+687F,桿,0x5C784
4068,0x5B66,U+689F,梟,0x5C7C4
4069,0x5B67,U+688F,梏,0x5C804
4070,0x5B68,U+68AD,梭,0x5C844
4071,0x5B69,U+6894,梔,0x5C884
4072,0x5B6A,U+689D,條,0x5C8C4
4073,0x5B6B,U+689B,梛,0x5C904
4074,0x5B6C,U+6883,梃,0x5C944
4075,0x5B6D,U+6AAE,檮,0x5C984
4076,0x5B6E,U+68B9,梹,0x5C9C4
4077,0x5B6F,U+6874,桴,0x5CA04
4078,0x5B70,U+68B5,梵,0x5CA44
4079,0x5B71,U+68A0,梠,0x5CA84
4080,0x5B72,U+68BA,梺,0x5CAC4
4081,0x5B73,U+690F,椏,0x5CB04
4082,0x5B74,U+688D,梍,0x5CB44
4083,0x5B75,U+687E,桾,0x5CB84
4084,0x5B76,U+6901,椁,0x5CBC4
4085,0x5B77,U+68CA,棊,0x5CC04
4086,0x5B78,U+6908,椈,0x5CC44
4087,0x5B79,U+68D8,棘,0x5CC84
4088,0x5B7A,U+6922,椢,0x5CCC4
4089,0x5B7B,U+6926,椦,0x5CD04
4090,0x5B7C,U+68E1,棡,0x5CD44
4091,0x5B7D,U+690C,椌,0x5CD84
4092,0x5B7E,U+68CD,棍,0x5CDC4
4093,0x5C21,U+68D4,棔,0x5CE04
4094,0x5C22,U+68E7,棧,0x5CE44
4095,0x5C23,U+68D5,棕,0x5CE84
4096,0x5C24,U+6936,椶,0x5CEC4
4097,0x5C25,U+6912,椒,0x5CF04
4098,0x5C26,U+6904,椄,0x5CF44
4099,0x5C27,U+68D7,棗,0x5CF84
4100,0x5C28,U+68E3,棣,0x5CFC4
4101,0x5C29,U+6925,椥,0x5D004
4102,0x5C2A,U+68F9,棹,0x5D044
4103,0x5C2B,U+68E0,棠,0x5D084
4104,0x5C2C,U+68EF,棯,0x5D0C4
4105,0x5C2D,U+6928,椨,0x5D104
4106,0x5C2E,U+692A,椪,0x5D144
4107,0x5C2F,U+691A,椚,0x5D184
4108,0x5C30,U+6923,椣,0x5D1C4
4109,0x5C31,U+6921,椡,0x5D204
4110,0x5C32,U+68C6,棆,0x5D244
4111,0x5C33,U+6979,楹,0x5D284
4112,0x5C34,U+6977,楷,0x5D2C4
4113,0x5C35,U+695C,楜,0x5D304
4114,0x5C36,U+6978,楸,0x5D344
4115,0x5C37,U+696B,楫,0x5D384
4116,0x5C38,U+6954,楔,0x5D3C4
4117,0x5C39,U+697E,楾,0x5D404
4118,0x5C3A,U+696E,楮,0x5D444
4119,0x5C3B,U+6939,椹,0x5D484
4120,0x5C3C,U+6974,楴,0x5D4C4
4121,0x5C3D,U+693D,椽,0x5D504
4122,0x5C3E,U+6959,楙,0x5D544
4123,0x5C3F,U+6930,椰,0x5D584
4124,0x5C40,U+6961,楡,0x5D5C4
4125,0x5C41,U+695E,楞,0x5D604
4126,0x5C42,U+695D,楝,0x5D644
4127,0x5C43,U+6981,榁,0x5D684
4128,0x5C44,U+696A,楪,0x5D6C4
4129,0x5C45,U+69B2,榲,0x5D704
4130,0x5C46,U+69AE,榮,0x5D744
4131,0x5C47,U+69D0,槐,0x5D784
4132,0x5C48,U+69BF,榿,0x5D7C4
4133,0x5C49,U+69C1,槁,0x5D804
4134,0x5C4A,U+69D3,槓,0x5D844
4135,0x5C4B,U+69BE,榾,0x5D884
4136,0x5C4C,U+69CE,槎,0x5D8C4
4137,0x5C4D,U+5BE8,寨,0x5D904
4138,0x5C4E,U+69CA,槊,0x5D944
4139,0x5C4F,U+69DD,槝,0x5D984
4140,0x5C50,U+69BB,榻,0x5D9C4
4141,0x5C51,U+69C3,槃,0x5DA04
4142,0x5C52,U+69A7,榧,0x5DA44
4143,0x5C53,U+6A2E,樮,0x5DA84
4144,0x5C54,U+6991,榑,0x5DAC4
4145,0x5C55,U+69A0,榠,0x5DB04
4146,0x5C56,U+699C,榜,0x5DB44
4147,0x5C57,U+6995,榕,0x5DB84
4148,0x5C58,U+69B4,榴,0x5DBC4
4149,0x5C59,U+69DE,槞,0x5DC04
4150,0x5C5A,U+69E8,槨,0x5DC44
4151,0x5C5B,U+6A02,樂,0x5DC84
4152,0x5C5C,U+6A1B,樛,0x5DCC4
4153,0x5C5D,U+69FF,槿,0x5DD04
4154,0x5C5E,U+6B0A,權,0x5DD44
4155,0x5C5F,U+69F9,槹,0x5DD84
4156,0x5C60,U+69F2,槲,0x5DDC4
4157,0x5C61,U+69E7,槧,0x5DE04
4158,0x5C62,U+6A05,樅,0x5DE44
4159,0x5C63,U+69B1,榱,0x5DE84
4160,0x5C64,U+6A1E,樞,0x5DEC4
4161,0x5C65,U+69ED,槭,0x5DF04
4162,0x5C66,U+6A14,樔,0x5DF44
4163,0x5C67,U+69EB,槫,0x5DF84
4164,0x5C68,U+6A0A,樊,0x5DFC4
4165,0x5C69,U+6A12,樒,0x5E004
4166,0x5C6A,U+6AC1,櫁,0x5E044
4167,0x5C6B,U+6A23,樣,0x5E084
4168,0x5C6C,U+6A13,樓,0x5E0C4
4169,0x5C6D,U+6A44,橄,0x5E104
4170,0x5C6E,U+6A0C,樌,0x5E144
4171,0x5C6F,U+6A72,橲,0x5E184
4172,0x5C70,U+6A36,樶,0x5E1C4
4173,0x5C71,U+6A78,橸,0x5E204
4174,0x5C72,U+6A47,橇,0x5E244
4175,0x5C73,U+6A62,橢,0x5E284
4176,0x5C74,U+6A59,橙,0x5E2C4
4177,0x5C75,U+6A66,橦,0x5E304
4178,0x5C76,U+6A48,橈,0x5E344
4179,0x5C77,U+6A38,樸,0x5E384
4180,0x5C78,U+6A22,樢,0x5E3C4
4181,0x5C79,U+6A90,檐,0x5E404
4182,0x5C7A,U+6A8D,檍,0x5E444
4183,0x5C7B,U+6AA0,檠,0x5E484
4184,0x5C7C,U+6A84,檄,0x5E4C4
4185,0x5C7D,U+6AA2,檢,0x5E504
4186,0x5C7E,U+6AA3,檣,0x5E544
4187,0x5D21,U+6A97,檗,0x5E584
4188,0x5D22,U+8617,蘗,0x5E5C4
4189,0x5D23,U+6ABB,檻,0x5E604
4190,0x5D24,U+6AC3,櫃,0x5E644
4191,0x5D25,U+6AC2,櫂,0x5E684
4192,0x5D26,U+6AB8,檸,0x5E6C4
4193,0x5D27,U+6AB3,檳,0x5E704
4194,0x5D28,U+6AAC,檬,0x5E744
4195,0x5D29,U+6ADE,櫞,0x5E784
4196,0x5D2A,U+6AD1,櫑,0x5E7C4
4197,0x5D2B,U+6ADF,櫟,0x5E804
4198,0x5D2C,U+6AAA,檪,0x5E844
4199,0x5D2D,U+6ADA,櫚,0x5E884
4200,0x5D2E,U+6AEA,櫪,0x5E8C4
4201,0x5D2F,U+6AFB,櫻,0x5E904
4202,0x5D30,U+6B05,欅,0x5E944
4203,0x5D31,U+8616,蘖,0x5E984
4204,0x5D32,U+6AFA,櫺,0x5E9C4
4205,0x5D33,U+6B12,欒,0x5EA04
4206,0x5D34,U+6B16,欖,0x5EA44
4207,0x5D35,U+9B31,鬱,0x5EA84
4208,0x5D36,U+6B1F,欟,0x5EAC4
4209,0x5D37,U+6B38,欸,0x5EB04
4210,0x5D38,U+6B37,欷,0x5EB44
4211,0x5D39,U+76DC,盜,0x5EB84
4212,0x5D3A,U+6B39,欹,0x5EBC4
4213,0x5D3B,U+98EE,飮,0x5EC04
4214,0x5D3C,U+6B47,歇,0x5EC44
4215,0x5D3D,U+6B43,歃,0x5EC84
4216,0x5D3E,U+6B49,歉,0x5ECC4
4217,0x5D3F,U+6B50,歐,0x5ED04
4218,0x5D40,U+6B59,歙,0x5ED44
4219,0x5D41,U+6B54,歔,0x5ED84
4220,0x5D42,U+6B5B,歛,0x5EDC4
4221,0x5D43,U+6B5F,歟,0x5EE04
4222,0x5D44,U+6B61,歡,0x5EE44
4223,0x5D45,U+6B78,歸,0x5EE84
4224,0x5D46,U+6B79,歹,0x5EEC4
4225,0x5D47,U+6B7F,歿,0x5EF04
4226,0x5D48,U+6B80,殀,0x5EF44
4227,0x5D49,U+6B84,殄,0x5EF84
4228,0x5D4A,U+6B83,殃,0x5EFC4
4229,0x5D4B,U+6B8D,殍,0x5F004
4230,0x5D4C,U+6B98,殘,0x5F044
4231,0x5D4D,U+6B95,殕,0x5F084
4232,0x5D4E,U+6B9E,殞,0x5F0C4
4233,0x5D4F,U+6BA4,殤,0x5F104
4234,0x5D50,U+6BAA,殪,0x5F144
4235,0x5D51,U+6BAB,殫,0x5F184
4236,0x5D52,U+6BAF,殯,0x5F1C4
4237,0x5D53,U+6BB2,殲,0x5F204
4238,0x5D54,U+6BB1,殱,0x5F244
4239,0x5D55,U+6BB3,殳,0x5F284
4240,0x5D56,U+6BB7,殷,0x5F2C4
4241,0x5D57,U+6BBC,殼,0x5F304
4242,0x5D58,U+6BC6,毆,0x5F344
4243,0x5D59,U+6BCB,毋,0x5F384
4244,0x5D5A,U+6BD3,毓,0x5F3C4
4245,0x5D5B,U+6BDF,毟,0x5F404
4246,0x5D5C,U+6BEC,毬,0x5F444
4247,0x5D5D,U+6BEB,毫,0x5F484
4248,0x5D5E,U+6BF3,毳,0x5F4C4
4249,0x5D5F,U+6BEF,毯,0x5F504
4250,0x5D60,U+9EBE,麾,0x5F544
4251,0x5D61,U+6C08,氈,0x5F584
4252,0x5D62,U+6C13,氓,0x5F5C4
4253,0x5D63,U+6C14,气,0x5F604
4254,0x5D64,U+6C1B,氛,0x5F644
4255,0x5D65,U+6C24,氤,0x5F684
4256,0x5D66,U+6C23,氣,0x5F6C4
4257,0x5D67,U+6C5E,汞,0x5F704
4258,0x5D68,U+6C55,汕,0x5F744
4259,0x5D69,U+6C62,汢,0x5F784
4260,0x5D6A,U+6C6A,汪,0x5F7C4
4261,0x5D6B,U+6C82,沂,0x5F804
4262,0x5D6C,U+6C8D,沍,0x5F844
4263,0x5D6D,U+6C9A,沚,0x5F884
4264,0x5D6E,U+6C81,沁,0x5F8C4
4265,0x5D6F,U+6C9B,沛,0x5F904
4266,0x5D70,U+6C7E,汾,0x5F944
4267,0x5D71,U+6C68,汨,0x5F984
4268,0x5D72,U+6C73,汳,0x5F9C4
4269,0x5D73,U+6C92,沒,0x5FA04
4270,0x5D74,U+6C90,沐,0x5FA44
4271,0x5D75,U+6CC4,泄,0x5FA84
4272,0x5D76,U+6CF1,泱,0x5FAC4
4273,0x5D77,U+6CD3,泓,0x5FB04
4274,0x5D78,U+6CBD,沽,0x5FB44
4275,0x5D79,U+6CD7,泗,0x5FB84
4276,0x5D7A,U+6CC5,泅,0x5FBC4
4277,0x5D7B,U+6CDD,泝,0x5FC04
4278,0x5D7C,U+6CAE,沮,0x5FC44
4279,0x5D7D,U+6CB1,沱,0x5FC84
4280,0x5D7E,U+6CBE,沾,0x5FCC4
4281,0x5E21,U+6CBA,沺,0x5FD04
4282,0x5E22,U+6CDB,泛,0x5FD44
4283,0x5E23,U+6CEF,泯,0x5FD84
4284,0x5E24,U+6CD9,泙,0x5FDC4
4285,0x5E25,U+6CEA,泪,0x5FE04
4286,0x5E26,U+6D1F,洟,0x5FE44
4287,0x5E27,U+884D,衍,0x5FE84
4288,0x5E28,U+6D36,洶,0x5FEC4
4289,0x5E29,U+6D2B,洫,0x5FF04
4290,0x5E2A,U+6D3D,洽,0x5FF44
4291,0x5E2B,U+6D38,洸,0x5FF84
4292,0x5E2C,U+6D19,洙,0x5FFC4
4293,0x5E2D,U+6D35,洵,0x60004
